refYear,reporterDesc,flowDesc,partnerDesc,cmdCode,cmdDesc,netWgt,primaryValue
2019,Dominican Rep.,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",59.396,63183.029
2019,Colombia,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3666.32,47880.31
2019,Dominican Rep.,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",59.396,63183.029
2019,Chile,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",83.608,5098.07
2019,Colombia,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",92.79,3221.56
2019,Costa Rica,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",53.107,16570.98
2019,Colombia,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",92.79,3221.56
2019,Chile,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1199.257,73125.32
2019,Colombia,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2021.52,125011.97
2019,Costa Rica,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",530,23199.93
2019,Cuba,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",14,4609.56
2019,Dominican Rep.,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",21.301,1279.205
2019,Colombia,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2021.52,125011.97
2019,Dominican Rep.,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",21.301,1279.205
2019,Chile,Import,Portugal,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",162.325,9897.83
2019,Costa Rica,Import,Portugal,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4,700.37
2019,Chile,Import,Romania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1060.141,64642.64
2019,Colombia,Import,Romania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",219.81,79250.84
2019,Costa Rica,Import,Romania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",9,395.38
2019,Colombia,Import,Romania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",219.81,79250.84
2019,Chile,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",110.096,6713.18
2019,Colombia,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.16,31.1
2019,Colombia,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.16,31.1
2019,Chile,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2178.676,132845.96
2019,Colombia,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",473.53,25465.01
2019,Costa Rica,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2772.085,59620.85
2019,Cuba,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",326.778,42681.12
2019,Dominican Rep.,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",40.89,1981.917
2019,Colombia,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",473.53,25465.01
2019,Dominican Rep.,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",40.89,1981.917
2019,Chile,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",284.885,17371.01
2019,Colombia,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",12.92,6716.52
2019,Dominican Rep.,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4.237,1431.879
2019,Colombia,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",12.92,6716.52
2019,Dominican Rep.,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4.237,1431.879
2019,Ecuador,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.04,122.3
2019,Ecuador,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.04,122.3
2019,Ecuador,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6.45,2162.608
2019,Ecuador,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6.45,2162.608
2019,Ecuador,Import,Bulgaria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",14.332,966.78
2019,Ecuador,Import,Bulgaria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",14.332,966.78
2019,Ecuador,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",337.87,28298.88
2019,Ecuador,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",337.87,28298.88
2019,Ecuador,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",43.14,7931.95
2019,El Salvador,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",28.5,3806.38
2019,Ecuador,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",43.14,7931.95
2019,Ecuador,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1587.024,126017.08
2019,El Salvador,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",81.18,4378.44
2019,Ecuador,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1587.024,126017.08
2019,Ecuador,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6.45,581.279
2019,El Salvador,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",52.34,1514.11
2019,Ecuador,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6.45,581.279
2019,Ecuador,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",121.502,15236.734
2019,El Salvador,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.4,852.6
2019,Ecuador,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",121.502,15236.734
2019,Ecuador,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.989,696.42
2019,Ecuador,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.989,696.42
2019,Ecuador,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",124.213,11748.07
2019,El Salvador,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",38,2032.82
2019,Ecuador,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",124.213,11748.07
2019,Ecuador,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.674,101.642
2019,El Salvador,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",66.5,4788.77
2019,Ecuador,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.674,101.642
2019,Ecuador,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",693.008,32271.984
2019,El Salvador,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",13452.16,26153.55
2019,Ecuador,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",693.008,32271.984
2019,Guyana,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",10,71.429
2019,Guyana,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",10,71.429
2019,Guatemala,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",23,1383
2019,Guatemala,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,711
2019,Honduras,Import,Estonia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.5,370
2019,Honduras,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",213.86,11528.56
2019,Guatemala,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",393,17718
2019,Honduras,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",59.08,6920.65
2019,Honduras,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",45.31,3361.8
2019,Grenada,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,175.926
2019,Guatemala,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",102,1610
2019,Grenada,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",8,110
2019,Honduras,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",7.82,4375.91
2019,Honduras,Import,Portugal,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",25.03,87.34
2019,Guatemala,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",982.041,28205
2019,Honduras,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",37.41,1754.39
2019,Guatemala,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4,979
2019,Mexico,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",221.302,13494
2019,Mexico,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",66.945,4082
2019,Mexico,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",165.05,10064
2019,Jamaica,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,13.533
2019,Mexico,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",345.991,21097
2019,Mexico,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",5006.532,305276
2019,Jamaica,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3286.17,66986.007
2019,Mexico,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",91001.429,5548861
2019,Mexico,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",95342.399,5813554
2019,Mexico,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",5253.861,320357
2019,Mexico,Import,Lithuania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",376.725,22971
2019,Mexico,Import,Malta,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",49.348,3009
2019,Mexico,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",363.064,22138
2019,Mexico,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",75953.492,4631305
2019,Mexico,Import,Romania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",116.522,7105
2019,Mexico,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",390.763,23827
2019,Jamaica,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",321.6,20399.854
2019,Mexico,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",393.994,24024
2019,Mexico,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",277.013,16891
2019,Nicaragua,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4,3897.4
2019,Peru,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",13.13,2412.87
2019,Panama,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",12,1555
2019,Peru,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",11.46,9548.32
2019,Peru,Import,Bulgaria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.58,163.37
2019,Peru,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",42.5,9089.98
2019,Nicaragua,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",26.21,238.32
2019,Peru,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.39,3471.4
2019,Panama,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",15,1024
2019,Peru,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",9.8,3070.85
2019,Nicaragua,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.22,148
2019,Panama,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",79,10793
2019,Paraguay,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",40,5081
2019,Peru,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",106.49,29810.25
2019,Saint Lucia,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",5,26.33
2019,Nicaragua,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",18.8,1735.15
2019,Panama,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",50.411,5946
2019,Paraguay,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",14735,119121
2019,Peru,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",761.55,90450.44
2019,Saint Lucia,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",101,794.93
2019,Nicaragua,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",336.96,5313.76
2019,Panama,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",49,1302
2019,Peru,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",455.83,14604.45
2019,Nicaragua,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,323.14
2019,Panama,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",108.38,2190
2019,Paraguay,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,1252
2019,Peru,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",322.49,18280.58
2019,Peru,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",10.05,1295.17
2019,Saint Lucia,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",59.1,328.39
2019,Nicaragua,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",9.36,1223.28
2019,Peru,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2699.66,264771.69
2019,Peru,Import,Portugal,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",13.04,710.2
2019,Paraguay,Import,Romania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",22,103
2019,Nicaragua,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",24.17,467.27
2019,Panama,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1508.496,71989
2019,Peru,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3327.35,33945.7
2019,Peru,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2762.83,186467.36
2019,Trinidad and Tobago,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0,2097.941
2019,Trinidad and Tobago,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,584.522
2019,Trinidad and Tobago,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",15,31.388
2019,Trinidad and Tobago,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",952.824,12420.935
2019,Trinidad and Tobago,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",23,2000.521
2019,Trinidad and Tobago,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4,1602.252
2019,Trinidad and Tobago,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.339,32.276
2019,Trinidad and Tobago,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",57,19082.378
2019,Trinidad and Tobago,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",14,3134.326
2019,Uruguay,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.61,281.43
2019,Uruguay,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.61,281.43
2019,Uruguay,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",274.21,3864.63
2019,Uruguay,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",274.21,3864.63
2019,Uruguay,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.8,1501.79
2019,Uruguay,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.8,1501.79
2019,Uruguay,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1305.4,108037.22
2019,Uruguay,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1305.4,108037.22
2019,Uruguay,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",561.87,34367.05
2019,Uruguay,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",561.87,34367.05
2019,Uruguay,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",75.35,2787.94
2019,Uruguay,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",75.35,2787.94
2019,Uruguay,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",18,3101.77
2019,Uruguay,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",18,3101.77
2019,Uruguay,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",106.32,6576.29
2019,Uruguay,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",106.32,6576.29
2019,Uruguay,Import,Lithuania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.06,2080.58
2019,Uruguay,Import,Lithuania,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.06,2080.58
2019,Uruguay,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",174.26,13124.44
2019,Uruguay,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",174.26,13124.44
2019,Uruguay,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.37,688.81
2019,Uruguay,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.37,688.81
2019,Uruguay,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",484.12,21125.32
2019,Uruguay,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",484.12,21125.32
2020,Argentina,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",47.37,3594.05
2020,Brazil,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",585.867,51266
2020,Argentina,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.78,63.68
2020,Brazil,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",10.928,757
2020,Argentina,Import,Bulgaria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3.75,116.02
2020,Argentina,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6.78,235.59
2020,Brazil,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",499,37255
2020,Argentina,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",28.64,5316.37
2020,Brazil,Import,Denmark,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",149.873,29505
2020,Argentina,Import,Estonia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",7.7,6243.37
2020,Brazil,Import,Estonia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",10.437,723
2020,Argentina,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.06,449.31
2020,Brazil,Import,Finland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2619.566,145872
2020,Argentina,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",168.24,21778.61
2020,Bolivia (Plurinational State of),Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,155.32
2020,Brazil,Import,France,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6193.751,458269
2020,Argentina,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",5712.91,453493.07
2020,Bolivia (Plurinational State of),Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",60,19236.2
2020,Brazil,Import,Germany,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",43544.347,1442908
2020,Argentina,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3167.73,99485.93
2020,Brazil,Import,Hungary,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",461.274,60873
2020,Argentina,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",26.62,3577.31
2020,Bolivia (Plurinational State of),Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",9,3775.83
2020,Brazil,Import,Ireland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",18,6691
2020,Argentina,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",744.1,19688.66
2020,Bolivia (Plurinational State of),Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",10,33986.06
2020,Brazil,Import,Italy,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",7110.58,196230
2020,Argentina,Import,Latvia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",0.39,555.55
2020,Brazil,Import,Latvia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",26.648,1846
2020,Brazil,Import,Malta,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6.843,474
2020,Argentina,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",15,1037.31
2020,Bolivia (Plurinational State of),Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,1402.87
2020,Brazil,Import,Netherlands,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",183,30285
2020,Argentina,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",3423.77,120721.55
2020,Bolivia (Plurinational State of),Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",40,5650.72
2020,Brazil,Import,Poland,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",9896.227,568042
2020,Bolivia (Plurinational State of),Import,Portugal,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",4,18.83
2020,Brazil,Import,Portugal,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1,281
2020,Argentina,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",5.38,607.15
2020,Brazil,Import,Slovakia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",117.713,7544
2020,Argentina,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",230.98,8964.91
2020,Bolivia (Plurinational State of),Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",15,766.95
2020,Brazil,Import,Spain,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1454.952,150532
2020,Argentina,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",23.97,32622.24
2020,Bolivia (Plurinational State of),Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2,443.39
2020,Brazil,Import,Sweden,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6947.319,634422
2020,Chile,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1041.956,66122.61
2020,Colombia,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",21.28,8125.16
2020,Costa Rica,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.04,801.07
2020,Cuba,Import,Austria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",283.8,1199.55
2020,Chile,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",185.348,11762.23
2020,Colombia,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1.45,1450.45
2020,Costa Rica,Import,Belgium,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",21,2834.31
2020,Cuba,Import,Bulgaria,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",38,934.26
2020,Chile,Import,Cyprus,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.273,144.24
2020,Chile,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",53.32,3383.72
2020,Colombia,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",1977.15,72221.25
2020,Costa Rica,Import,Czechia,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",2.238,71.2
